SEGB Timestamp	Timestamp	SEGB State	State	Filename	Offset
2022-01-19 18:42:18.179398+00:00	2022-01-19 18:42:18.179281+00:00	Written	0	663201736571093	7672
2022-01-19 18:42:53.122070+00:00	2022-01-19 18:42:53.121972+00:00	Written	1	663201736571093	7720
2022-01-19 18:42:59.241334+00:00	2022-01-19 18:42:59.240784+00:00	Written	0	663201736571093	7768
2022-01-19 19:58:11.628376+00:00	2022-01-19 19:58:11.628240+00:00	Written	1	663201736571093	7816
2022-01-19 19:58:17.832022+00:00	2022-01-19 19:58:17.831934+00:00	Written	0	663201736571093	7864
2022-01-19 20:07:16.866201+00:00	2022-01-19 20:07:16.866118+00:00	Written	1	663201736571093	7912
2022-01-19 20:07:23.064146+00:00	2022-01-19 20:07:23.063971+00:00	Written	0	663201736571093	7960
2022-01-19 20:10:20.434558+00:00	2022-01-19 20:10:20.434277+00:00	Written	1	663201736571093	8008
2022-01-19 20:10:22.718122+00:00	2022-01-19 20:10:22.718031+00:00	Written	0	663201736571093	8056
2022-01-19 20:10:26.143346+00:00	2022-01-19 20:10:26.143251+00:00	Written	1	663201736571093	8104
2022-01-19 20:10:33.755309+00:00	2022-01-19 20:10:33.755241+00:00	Written	0	663201736571093	8152
2022-01-19 21:37:50.401208+00:00	2022-01-19 21:37:50.401112+00:00	Written	1	663201736571093	8200
2022-01-19 21:38:30.541208+00:00	2022-01-19 21:38:30.541079+00:00	Written	0	663201736571093	8248
2022-01-19 23:15:49.337144+00:00	2022-01-19 23:15:49.337050+00:00	Written	1	663201736571093	8296
2022-01-19 23:15:54.812855+00:00	2022-01-19 23:15:54.812760+00:00	Written	0	663201736571093	8344
2022-01-19 23:15:56.239163+00:00	2022-01-19 23:15:56.239067+00:00	Written	1	663201736571093	8392
2022-01-19 23:15:56.822562+00:00	2022-01-19 23:15:56.822473+00:00	Written	0	663201736571093	8440
2022-01-19 23:15:57.009273+00:00	2022-01-19 23:15:57.009178+00:00	Written	1	663201736571093	8488
2022-01-19 23:15:59.990431+00:00	2022-01-19 23:15:59.990350+00:00	Written	0	663201736571093	8536
2022-01-20 04:29:14.028383+00:00	2022-01-20 04:29:14.028301+00:00	Written	1	663201736571093	8584
2022-01-20 04:29:16.179268+00:00	2022-01-20 04:29:16.179167+00:00	Written	0	663201736571093	8632
2022-01-21 19:56:27.989456+00:00	2022-01-21 19:56:27.989402+00:00	Written	1	663201736571093	8680
2022-01-21 19:56:29.040745+00:00	2022-01-21 19:56:29.040686+00:00	Written	0	663201736571093	8728
2022-01-21 19:56:32.263652+00:00	2022-01-21 19:56:32.263558+00:00	Written	1	663201736571093	8776
2022-01-21 19:56:38.691314+00:00	2022-01-21 19:56:38.690369+00:00	Written	0	663201736571093	8824
2022-01-21 19:56:45.235719+00:00	2022-01-21 19:56:45.235646+00:00	Written	1	663201736571093	8872
2022-01-21 19:56:46.263703+00:00	2022-01-21 19:56:46.263640+00:00	Written	0	663201736571093	8920
2022-01-21 19:57:30.766370+00:00	2022-01-21 19:57:30.766324+00:00	Written	1	663201736571093	8968
2022-01-21 19:57:34.317067+00:00	2022-01-21 19:57:34.316955+00:00	Written	0	663201736571093	9016
2022-01-21 19:57:46.928245+00:00	2022-01-21 19:57:46.928159+00:00	Written	1	663201736571093	9064
2022-01-21 19:57:57.117887+00:00	2022-01-21 19:57:57.117773+00:00	Written	0	663201736571093	9112
2022-01-21 20:13:57.268200+00:00	2022-01-21 20:13:57.268113+00:00	Written	1	663201736571093	9160
2022-01-21 20:14:07.451247+00:00	2022-01-21 20:14:07.450923+00:00	Written	0	663201736571093	9208
2022-01-21 20:14:42.427142+00:00	2022-01-21 20:14:42.427083+00:00	Written	1	663201736571093	9256
2022-01-21 20:14:52.622745+00:00	2022-01-21 20:14:52.622659+00:00	Written	0	663201736571093	9304
2022-01-21 20:15:01.560150+00:00	2022-01-21 20:15:01.560061+00:00	Written	1	663201736571093	9352
2022-01-21 20:48:26.646769+00:00	2022-01-21 20:48:26.646702+00:00	Written	0	663201736571093	9400
2022-01-21 21:00:33.541390+00:00	2022-01-21 21:00:33.541209+00:00	Written	1	663201736571093	9448
2022-01-21 21:00:34.113634+00:00	2022-01-21 21:00:34.113562+00:00	Written	0	663201736571093	9496
2022-01-21 21:00:34.411423+00:00	2022-01-21 21:00:34.411280+00:00	Written	1	663201736571093	9544
2022-01-21 21:00:36.262663+00:00	2022-01-21 21:00:36.262528+00:00	Written	0	663201736571093	9592
2022-01-21 21:00:36.695571+00:00	2022-01-21 21:00:36.695512+00:00	Written	1	663201736571093	9640
2022-01-21 21:00:40.284920+00:00	2022-01-21 21:00:40.284777+00:00	Written	0	663201736571093	9688
2022-01-21 21:12:49.158090+00:00	2022-01-21 21:12:49.158038+00:00	Written	1	663201736571093	9736
2022-01-21 21:12:59.366055+00:00	2022-01-21 21:12:59.365938+00:00	Written	0	663201736571093	9784
2022-01-21 21:13:05.806702+00:00	2022-01-21 21:13:05.806614+00:00	Written	1	663201736571093	9832
2022-01-21 22:23:14.037428+00:00	2022-01-21 22:23:14.036098+00:00	Written	0	663201736571093	9880
2022-01-21 22:28:22.374843+00:00	2022-01-21 22:28:22.374791+00:00	Written	1	663201736571093	9928
2022-01-21 22:28:33.482342+00:00	2022-01-21 22:28:33.482229+00:00	Written	0	663201736571093	9976
2022-01-21 23:49:38.206223+00:00	2022-01-21 23:49:38.206071+00:00	Written	1	663201736571093	10024
2022-01-21 23:49:39.222198+00:00	2022-01-21 23:49:39.222104+00:00	Written	0	663201736571093	10072
2022-01-21 23:49:53.433420+00:00	2022-01-21 23:49:53.433354+00:00	Written	1	663201736571093	10120
2022-01-21 23:49:55.438607+00:00	2022-01-21 23:49:55.438496+00:00	Written	0	663201736571093	10168
2022-01-21 23:50:38.428882+00:00	2022-01-21 23:50:38.428811+00:00	Written	1	663201736571093	10216
2022-01-21 23:50:39.483104+00:00	2022-01-21 23:50:39.483012+00:00	Written	0	663201736571093	10264
2022-01-22 00:21:00.896903+00:00	2022-01-22 00:21:00.896834+00:00	Written	1	663201736571093	10312
2022-01-22 00:21:03.821969+00:00	2022-01-22 00:21:03.821896+00:00	Written	0	663201736571093	10360
2022-01-25 16:20:42.087218+00:00	2022-01-25 16:20:42.086518+00:00	Written	1	663201736571093	10408
2022-01-25 16:20:43.064055+00:00	2022-01-25 16:20:43.063911+00:00	Written	0	663201736571093	10456
2022-01-25 16:20:45.075338+00:00	2022-01-25 16:20:45.075282+00:00	Written	1	663201736571093	10504
2022-01-25 16:20:52.501121+00:00	2022-01-25 16:20:52.501039+00:00	Written	0	663201736571093	10552
2022-01-25 17:17:18.090671+00:00	2022-01-25 17:17:18.090575+00:00	Written	1	663201736571093	10600
2022-01-25 17:17:23.950729+00:00	2022-01-25 17:17:23.950602+00:00	Written	0	663201736571093	10648
2022-01-25 22:37:16.159847+00:00	2022-01-25 22:37:16.159679+00:00	Written	1	663201736571093	10696
2022-01-25 22:37:26.408024+00:00	2022-01-25 22:37:26.407928+00:00	Written	0	663201736571093	10744
2022-01-25 22:47:23.183318+00:00	2022-01-25 22:47:23.183223+00:00	Written	1	663201736571093	10792
2022-01-25 22:47:33.424161+00:00	2022-01-25 22:47:33.424082+00:00	Written	0	663201736571093	10840
2022-01-26 01:59:36.479481+00:00	2022-01-26 01:59:36.479377+00:00	Written	1	663201736571093	10888
2022-01-26 01:59:46.713374+00:00	2022-01-26 01:59:46.713256+00:00	Written	0	663201736571093	10936
2022-01-27 21:07:44.973163+00:00	2022-01-27 21:07:44.971453+00:00	Written	0	663201736571093	10984
2022-01-27 21:07:45.197015+00:00	2022-01-27 21:07:45.196949+00:00	Written	1	663201736571093	11032
2022-01-27 21:07:55.453750+00:00	2022-01-27 21:07:55.453665+00:00	Written	0	663201736571093	11080
2022-01-27 22:14:00.264401+00:00	2022-01-27 22:14:00.264337+00:00	Written	1	663201736571093	11128
2022-01-27 22:14:10.519437+00:00	2022-01-27 22:14:10.519320+00:00	Written	0	663201736571093	11176
2022-01-28 00:19:07.874182+00:00	2022-01-28 00:19:07.874119+00:00	Written	1	663201736571093	11224
2022-01-28 00:19:18.083823+00:00	2022-01-28 00:19:18.083759+00:00	Written	0	663201736571093	11272
2022-01-28 00:42:02.745930+00:00	2022-01-28 00:42:02.745856+00:00	Written	1	663201736571093	11320
2022-01-28 00:42:12.968148+00:00	2022-01-28 00:42:12.968041+00:00	Written	0	663201736571093	11368
2022-01-28 01:31:03.673737+00:00	2022-01-28 01:31:03.673677+00:00	Written	1	663201736571093	11416
2022-01-28 01:31:13.886177+00:00	2022-01-28 01:31:13.886064+00:00	Written	0	663201736571093	11464
2022-01-28 02:34:33.354480+00:00	2022-01-28 02:34:33.354396+00:00	Written	1	663201736571093	11512
2022-01-28 02:34:38.430532+00:00	2022-01-28 02:34:38.430424+00:00	Written	0	663201736571093	11560
2022-01-28 02:38:30.726105+00:00	2022-01-28 02:38:30.726044+00:00	Written	1	663201736571093	11608
2022-01-28 02:38:33.022894+00:00	2022-01-28 02:38:33.022798+00:00	Written	0	663201736571093	11656
2022-01-28 05:21:44.009734+00:00	2022-01-28 05:21:44.009677+00:00	Written	1	663201736571093	11704
2022-01-28 05:21:54.224066+00:00	2022-01-28 05:21:54.223805+00:00	Written	0	663201736571093	11752
2022-01-28 15:30:54.965027+00:00	2022-01-28 15:30:54.964945+00:00	Written	1	663201736571093	11800
2022-01-28 15:30:58.047346+00:00	2022-01-28 15:30:58.047254+00:00	Written	0	663201736571093	11848
2022-01-28 15:44:05.887808+00:00	2022-01-28 15:44:05.887705+00:00	Written	1	663201736571093	11896
2022-01-28 15:44:16.113470+00:00	2022-01-28 15:44:16.113353+00:00	Written	0	663201736571093	11944
2022-01-28 18:12:29.895370+00:00	2022-01-28 18:12:29.895284+00:00	Written	1	663201736571093	11992
2022-01-28 18:12:40.105566+00:00	2022-01-28 18:12:40.105454+00:00	Written	0	663201736571093	12040
2022-01-28 21:36:21.560279+00:00	2022-01-28 21:36:21.560035+00:00	Written	1	663201736571093	12088
2022-01-28 21:36:31.780422+00:00	2022-01-28 21:36:31.780316+00:00	Written	0	663201736571093	12136
2022-01-28 22:21:41.189238+00:00	2022-01-28 22:21:41.189169+00:00	Written	1	663201736571093	12184
2022-01-28 22:21:51.402634+00:00	2022-01-28 22:21:51.402529+00:00	Written	0	663201736571093	12232
2022-01-29 00:00:22.629281+00:00	2022-01-29 00:00:22.629192+00:00	Written	1	663201736571093	12280
2022-01-29 00:00:25.014529+00:00	2022-01-29 00:00:25.014425+00:00	Written	0	663201736571093	12328
2022-01-29 00:02:37.321978+00:00	2022-01-29 00:02:37.321904+00:00	Written	1	663201736571093	12376
2022-01-29 00:02:40.168410+00:00	2022-01-29 00:02:40.168339+00:00	Written	0	663201736571093	12424
2022-01-29 00:02:54.596370+00:00	2022-01-29 00:02:54.596293+00:00	Written	1	663201736571093	12472
2022-01-29 00:03:04.800756+00:00	2022-01-29 00:03:04.800459+00:00	Written	0	663201736571093	12520
2022-01-29 00:43:27.179290+00:00	2022-01-29 00:43:27.178834+00:00	Written	1	663201736571093	12568
2022-01-29 00:43:37.404088+00:00	2022-01-29 00:43:37.403975+00:00	Written	0	663201736571093	12616
2022-01-29 00:50:23.790787+00:00	2022-01-29 00:50:23.790689+00:00	Written	1	663201736571093	12664
2022-01-29 00:50:25.519983+00:00	2022-01-29 00:50:25.519878+00:00	Written	0	663201736571093	12712
2022-01-29 02:07:58.069661+00:00	2022-01-29 02:07:58.069429+00:00	Written	1	663201736571093	12760
2022-01-29 02:08:08.289925+00:00	2022-01-29 02:08:08.289819+00:00	Written	0	663201736571093	12808
2022-01-29 06:17:01.165387+00:00	2022-01-29 06:17:01.165299+00:00	Written	1	663201736571093	12856
2022-01-29 06:17:11.384582+00:00	2022-01-29 06:17:11.384486+00:00	Written	0	663201736571093	12904
2022-01-29 17:52:47.029894+00:00	2022-01-29 17:52:47.029786+00:00	Written	1	663201736571093	12952
2022-01-29 17:52:57.251306+00:00	2022-01-29 17:52:57.251190+00:00	Written	0	663201736571093	13000
2022-01-29 18:34:49.976671+00:00	2022-01-29 18:34:49.976435+00:00	Written	1	663201736571093	13048
2022-01-29 18:35:00.195054+00:00	2022-01-29 18:35:00.194955+00:00	Written	0	663201736571093	13096
2022-01-29 23:39:17.977588+00:00	2022-01-29 23:39:17.977477+00:00	Written	1	663201736571093	13144
2022-01-29 23:39:28.201084+00:00	2022-01-29 23:39:28.200967+00:00	Written	0	663201736571093	13192
2022-01-30 00:24:18.769636+00:00	2022-01-30 00:24:18.769497+00:00	Written	1	663201736571093	13240
2022-01-30 00:24:28.985531+00:00	2022-01-30 00:24:28.985419+00:00	Written	0	663201736571093	13288
2022-01-30 01:48:06.826865+00:00	2022-01-30 01:48:06.826749+00:00	Written	1	663201736571093	13336
2022-01-30 01:48:17.025224+00:00	2022-01-30 01:48:17.025142+00:00	Written	0	663201736571093	13384
2022-01-30 01:56:05.760926+00:00	2022-01-30 01:56:05.760865+00:00	Written	1	663201736571093	13432
2022-01-30 02:12:01.872607+00:00	2022-01-30 02:12:01.872553+00:00	Written	0	663201736571093	13480
2022-01-30 02:12:27.216331+00:00	2022-01-30 02:12:27.216044+00:00	Written	1	663201736571093	13528
2022-01-30 02:27:57.524730+00:00	2022-01-30 02:27:57.524679+00:00	Written	0	663201736571093	13576
2022-01-30 02:28:40.704713+00:00	2022-01-30 02:28:40.704638+00:00	Written	1	663201736571093	13624
2022-01-30 02:36:51.807775+00:00	2022-01-30 02:36:51.807575+00:00	Written	0	663201736571093	13672
2022-01-30 04:33:06.970206+00:00	2022-01-30 04:33:06.970112+00:00	Written	1	663201736571093	13720
2022-01-30 04:33:13.204705+00:00	2022-01-30 04:33:13.204608+00:00	Written	0	663201736571093	13768
2022-01-30 07:04:24.689529+00:00	2022-01-30 07:04:24.689425+00:00	Written	1	663201736571093	13816
2022-01-30 07:04:34.930506+00:00	2022-01-30 07:04:34.930423+00:00	Written	0	663201736571093	13864
2022-01-30 10:30:34.119891+00:00	2022-01-30 10:30:34.119802+00:00	Written	1	663201736571093	13912
2022-01-30 10:30:44.370897+00:00	2022-01-30 10:30:44.370752+00:00	Written	0	663201736571093	13960
2022-01-30 13:32:43.286871+00:00	2022-01-30 13:32:43.286622+00:00	Written	1	663201736571093	14008
2022-01-30 13:32:53.524843+00:00	2022-01-30 13:32:53.524765+00:00	Written	0	663201736571093	14056
2022-01-30 14:15:15.389511+00:00	2022-01-30 14:15:15.389431+00:00	Written	1	663201736571093	14104
2022-01-30 14:15:25.626153+00:00	2022-01-30 14:15:25.626075+00:00	Written	0	663201736571093	14152
2022-01-30 14:15:54.245427+00:00	2022-01-30 14:15:54.245336+00:00	Written	1	663201736571093	14200
2022-01-30 14:16:04.487334+00:00	2022-01-30 14:16:04.487126+00:00	Written	0	663201736571093	14248
2022-01-30 16:37:01.888994+00:00	2022-01-30 16:37:01.888865+00:00	Written	1	663201736571093	14296
2022-01-30 16:37:12.131383+00:00	2022-01-30 16:37:12.131302+00:00	Written	0	663201736571093	14344
2022-01-30 18:21:40.396846+00:00	2022-01-30 18:21:40.396781+00:00	Written	1	663201736571093	14392
2022-01-30 18:21:50.635728+00:00	2022-01-30 18:21:50.635619+00:00	Written	0	663201736571093	14440
2022-01-30 19:35:37.550614+00:00	2022-01-30 19:35:37.550542+00:00	Written	1	663201736571093	14488
2022-01-30 19:35:47.754594+00:00	2022-01-30 19:35:47.754518+00:00	Written	0	663201736571093	14536
2022-01-30 20:05:39.068679+00:00	2022-01-30 20:05:39.068582+00:00	Written	1	663201736571093	14584
2022-01-30 20:05:49.310539+00:00	2022-01-30 20:05:49.310420+00:00	Written	0	663201736571093	14632
2022-01-30 21:52:33.674202+00:00	2022-01-30 21:52:33.674081+00:00	Written	1	663201736571093	14680
2022-01-30 21:52:43.872835+00:00	2022-01-30 21:52:43.872751+00:00	Written	0	663201736571093	14728
2022-01-30 21:54:33.678535+00:00	2022-01-30 21:54:33.678440+00:00	Written	1	663201736571093	14776
2022-01-30 21:54:43.928214+00:00	2022-01-30 21:54:43.928116+00:00	Written	0	663201736571093	14824
